Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
83.703,TraderOne,Tick,219,193,26,50,148300,148800,12127,-11136938,166662,OK
84.016,TraderOne,Tick,219,193,26,50,148400,149000,12127,-11136938,181862,OK
84.297,TraderOne,Tick,219,193,26,50,148400,149000,12127,-11136938,181862,OK
84.485,TraderOne,Tick,219,193,26,50,148400,149000,12127,-11136938,181862,OK
84.719,TraderOne,Tick,219,193,26,50,148400,149200,12127,-11136938,197062,OK
85.047,TraderOne,Tick,219,193,26,50,148600,149200,12127,-11136938,197062,OK
85.203,TraderOne,Tick,219,193,26,50,148600,149200,12127,-11136938,197062,OK
85.469,TraderOne,Tick,219,193,26,50,148800,149200,12127,-11136938,197062,OK
85.766,TraderOne,Tick,219,193,26,50,148800,149200,12127,-11136938,197062,OK
86.016,TraderOne,Tick,219,193,26,50,148900,149600,12127,-11136938,227462,OK
86.25,TraderOne,Tick,219,193,26,50,148900,149600,12127,-11136938,227462,OK
86.547,TraderOne,Tick,219,193,26,50,149600,149700,12127,-11136938,237662,OK
86.75,TraderOne,Tick,219,193,26,50,149600,149600,12127,-11136938,232662,OK
86.969,TraderOne,Tick,219,193,26,50,149600,149600,12127,-11136938,232662,OK
87.266,TraderOne,Tick,219,193,26,50,149600,149700,12127,-11136938,237662,OK
87.485,TraderOne,Tick,219,193,26,50,149600,149700,12127,-11136938,237662,OK
87.735,TraderOne,Tick,219,193,26,50,149600,149700,12127,-11136938,237662,OK
87.985,TraderOne,Tick,219,193,26,50,149600,149500,12127,-11136938,227662,OK
88.266,TraderOne,Tick,219,193,26,50,149600,149500,12127,-11136938,227662,OK
88.469,TraderOne,Tick,219,193,26,50,149600,149500,12127,-11136938,227662,OK
88.782,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
89.032,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
89.219,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
89.532,TraderOne,Tick,219,193,26,50,149600,148900,12127,-11136938,184662,OK
89.703,TraderOne,Tick,219,193,26,50,149600,148900,12127,-11136938,184662,OK
90.016,TraderOne,Tick,219,193,26,50,149600,148900,12127,-11136938,184662,OK
90.25,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
90.453,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
90.735,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
91.032,TraderOne,Tick,219,193,26,50,149600,149100,12127,-11136938,199862,OK
91.219,TraderOne,Tick,219,193,26,-26,149600,149100,12127,179462,184662,OK
91.516,TraderOne,Tick,219,218,1,-26,149400,148900,12874,3913715,191415,OK
91.797,TraderOne,Tick,219,218,1,-26,149600,148900,12874,3913715,191415,OK
92.016,TraderOne,Tick,219,218,1,-26,149600,148900,12874,3913715,191415,OK
92.266,TraderOne,Tick,219,218,1,-26,148500,148900,12874,3913715,191015,OK
92.5,TraderOne,Tick,219,218,1,-26,148500,148900,12874,3913715,191015,OK
92.75,TraderOne,Tick,219,218,1,-26,148500,148900,12874,3913715,191015,OK
93.016,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
93.266,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
93.453,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
93.782,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
94.032,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
94.282,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
94.532,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
94.719,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
94.969,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
95.235,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
95.5,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
95.735,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
96.016,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
96.313,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
96.532,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
96.719,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
96.953,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
97.282,TraderOne,Tick,219,218,1,-26,148500,149200,12874,3913715,183515,OK
97.547,TraderOne,Tick,219,218,1,-26,149800,149600,12874,3913715,173915,OK
97.782,TraderOne,Tick,219,218,1,-26,149800,149800,12874,3913715,168715,OK
98.016,TraderOne,Tick,219,218,1,-26,149800,149800,12874,3913715,168715,OK
98.25,TraderOne,Tick,219,218,1,-26,149800,149800,12874,3913715,168715,OK
98.5,TraderOne,Tick,219,218,1,-26,149800,149800,12874,3913715,168715,OK
98.782,TraderOne,Tick,219,218,1,-26,149800,149800,12874,3913715,168715,OK
99.016,TraderOne,Tick,219,218,1,-26,149800,149900,12874,3913715,166115,OK
99.235,TraderOne,Tick,219,218,1,-26,149800,150100,12874,3913715,160915,OK
99.547,TraderOne,Tick,219,218,1,-26,149800,150000,12874,3913715,163515,OK
99.797,TraderOne,Tick,219,218,1,-26,149800,150000,12874,3913715,163515,OK
100.016,TraderOne,Tick,219,218,1,-26,149900,150000,12874,3913715,163615,OK
100.297,TraderOne,Tick,244,218,26,-26,149900,149900,13624,165465,165465,OK
100.469,TraderOne,Tick,244,218,26,-26,149900,149900,13624,165465,165465,OK
100.766,TraderOne,Tick,244,218,26,-26,149900,149900,13624,165465,165465,OK
101.047,TraderOne,Tick,244,218,26,-26,149900,149900,13624,165465,165465,OK
101.235,TraderOne,Tick,244,218,26,-26,149400,149900,13624,165465,157665,OK
101.469,TraderOne,Tick,244,218,26,-26,149400,150100,13624,165465,157665,OK
101.766,TraderOne,Tick,244,218,26,-26,149400,150100,13624,165465,157665,OK
102.0,TraderOne,Tick,251,218,33,-26,149900,150100,13834,-884045,160055,OK
102.266,TraderOne,Tick,251,218,33,-26,149900,150100,13834,-884045,160055,OK
102.5,TraderOne,Tick,251,218,33,-26,149900,150100,13834,-884045,160055,OK
102.782,TraderOne,Tick,251,218,33,-26,149900,150300,13834,-884045,158155,OK
103.047,TraderOne,Tick,251,218,33,-26,149900,150300,13834,-884045,158155,OK
103.25,TraderOne,Tick,251,218,33,-26,149900,150300,13834,-884045,158155,OK
103.453,TraderOne,Tick,251,218,33,-26,149700,150300,13834,-884045,158155,OK
103.75,TraderOne,Tick,251,218,33,-26,149700,150300,13834,-884045,158155,OK
103.985,TraderOne,Tick,251,218,33,-26,149700,150400,13834,-884045,158855,OK
104.313,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
104.532,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
104.75,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
104.985,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
105.219,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
105.516,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
105.735,TraderOne,Tick,251,218,33,-26,149700,150200,13834,-884045,157455,OK
106.047,TraderOne,Tick,251,218,33,-26,149700,150300,13834,-884045,158155,OK
106.282,TraderOne,Tick,251,218,33,-26,149700,150500,13834,-884045,159555,OK
106.516,TraderOne,Tick,251,218,33,-26,150200,150500,13834,-884045,159555,OK
106.735,TraderOne,Tick,251,218,33,-26,150200,150400,13834,-884045,162155,OK
107.032,TraderOne,Tick,251,218,33,-26,150200,150300,13834,-884045,164755,OK
107.313,TraderOne,Tick,251,218,33,-26,150200,150300,13834,-884045,164755,OK
107.5,TraderOne,Tick,251,218,33,-26,150200,150400,13834,-884045,162155,OK
107.797,TraderOne,Tick,251,218,33,-26,150200,150400,13834,-884045,162155,OK
107.969,TraderOne,Tick,276,218,58,-26,150200,150400,14585,-4639796,161404,OK
108.282,TraderOne,Tick,276,218,58,-26,150200,150300,14585,-4639796,164004,OK
108.516,TraderOne,Tick,276,218,58,-26,150200,150100,14585,-4639796,169204,OK
108.782,TraderOne,Tick,276,218,58,-26,149600,150100,14585,-4639796,146004,OK
109.016,TraderOne,Tick,276,218,58,-26,149600,150100,14585,-4639796,146004,OK
109.266,TraderOne,Tick,276,218,58,-26,149600,150100,14585,-4639796,146004,OK
109.516,TraderOne,Tick,276,218,58,-26,149600,150100,14585,-4639796,146004,OK
109.782,TraderOne,Tick,276,243,33,-26,150100,150100,15335,-888046,162654,OK
109.969,TraderOne,Tick,276,243,33,-26,150100,150100,15335,-888046,162654,OK
110.203,TraderOne,Tick,276,243,33,-26,150200,150500,15335,-888046,155554,OK
110.5,TraderOne,Tick,276,243,33,-26,150200,150500,15335,-888046,155554,OK
110.766,TraderOne,Tick,276,243,33,-26,150200,150700,15335,-888046,156954,OK
111.016,TraderOne,Tick,276,243,33,-26,150200,150600,15335,-888046,156254,OK
111.25,TraderOne,Tick,276,243,33,-26,150200,150600,15335,-888046,156254,OK
111.469,TraderOne,Tick,276,243,33,-26,150200,150600,15335,-888046,156254,OK
111.782,TraderOne,Tick,276,243,33,-26,150100,150600,15335,-888046,156254,OK
111.985,TraderOne,Tick,276,243,33,-26,150100,150600,15335,-888046,156254,OK
112.235,TraderOne,Tick,276,243,33,-26,150100,150500,15335,-888046,155554,OK
112.5,TraderOne,Tick,276,243,33,-26,150100,150400,15335,-888046,154854,OK
112.797,TraderOne,Tick,276,243,33,-26,150100,150500,15335,-888046,155554,OK
113.016,TraderOne,Tick,290,243,47,-26,150200,150700,15756,-2991267,159333,OK
113.235,TraderOne,Tick,290,243,47,-26,150200,150600,15756,-2991267,157233,OK
113.563,TraderOne,Tick,290,243,47,-26,150200,150500,15756,-2991267,155133,OK
113.797,TraderOne,Tick,290,243,47,-26,150200,150500,15756,-2991267,155133,OK
114.0,TraderOne,Tick,290,243,47,-26,150200,150500,15756,-2991267,155133,OK
114.297,TraderOne,Tick,290,243,47,-26,150500,150600,15756,-2991267,166633,OK
114.485,TraderOne,Tick,290,243,47,-26,150500,150500,15756,-2991267,169233,OK
114.766,TraderOne,Tick,290,243,47,-26,150500,150500,15756,-2991267,169233,OK
115.032,TraderOne,Tick,290,243,47,-26,150500,150900,15756,-2991267,163533,OK
115.235,TraderOne,Tick,290,243,47,-26,150500,150500,15756,-2991267,169233,OK
115.532,TraderOne,Tick,290,243,47,-26,150100,150500,15756,-2991267,155133,OK
115.797,TraderOne,Tick,290,243,47,-26,150100,150500,15756,-2991267,155133,OK
116.0,TraderOne,Tick,290,243,47,-26,150100,150400,15756,-2991267,153033,OK
116.219,TraderOne,Tick,290,243,47,-26,150600,150500,15756,-2991267,173933,OK
116.469,TraderOne,Tick,290,243,47,-26,150600,150800,15756,-2991267,166133,OK
116.782,TraderOne,Tick,290,243,47,-26,150600,150500,15756,-2991267,173933,OK
117.0,TraderOne,Tick,290,243,47,-26,150000,150500,15756,-2991267,155133,OK
117.203,TraderOne,Tick,290,243,47,-26,150000,150500,15756,-2991267,155133,OK
117.532,TraderOne,Tick,290,243,47,-26,150000,150300,15756,-2991267,150933,OK
117.766,TraderOne,Tick,290,243,47,-26,150000,150300,15756,-2991267,150933,OK
118.0,TraderOne,Tick,290,243,47,-26,150000,150300,15756,-2991267,150933,OK
118.266,TraderOne,Tick,290,243,47,-26,150000,150500,15756,-2991267,155133,OK
118.547,TraderOne,Tick,290,243,47,-26,150000,150500,15756,-2991267,155133,OK
118.75,TraderOne,Tick,290,243,47,-26,150000,150400,15756,-2991267,153033,OK
119.047,TraderOne,Tick,290,243,47,-26,150500,150300,15756,-2991267,174433,OK
119.235,TraderOne,Tick,290,243,47,-26,150500,150300,15756,-2991267,174433,OK
119.469,TraderOne,Tick,290,243,47,-26,150500,150300,15756,-2991267,174433,OK
119.703,TraderOne,Tick,290,243,47,-26,150200,150100,15756,-2991267,165533,OK
120.0,TraderOne,Tick,290,243,47,-26,150200,150100,15756,-2991267,165533,OK
120.282,TraderOne,Tick,290,243,47,-47,150200,150600,15756,160833,146733,OK
120.469,TraderOne,Tick,290,243,47,-47,150200,150600,15756,160833,146733,OK
120.719,TraderOne,Tick,290,243,47,-47,150200,150600,15756,160833,146733,OK
120.985,TraderOne,Tick,290,243,47,-47,150200,150600,15756,160833,146733,OK
121.203,TraderOne,Tick,290,243,47,-47,150000,150600,15756,160833,146733,OK
121.469,TraderOne,Tick,290,243,47,-47,150000,150600,15756,160833,146733,OK
121.703,TraderOne,Tick,290,243,47,-47,150000,150600,15756,160833,146733,OK
121.985,TraderOne,Tick,315,243,72,-47,150400,150600,16508,-3599919,150681,OK
122.282,TraderOne,Tick,315,243,72,-47,150100,150600,16508,-3599919,143481,OK
122.516,TraderOne,Tick,315,243,72,-47,150100,150500,16508,-3599919,140981,OK
122.766,TraderOne,Tick,315,243,72,-47,150100,150500,16508,-3599919,140981,OK
123.016,TraderOne,Tick,315,243,72,-47,150100,150500,16508,-3599919,140981,OK
123.297,TraderOne,Tick,315,243,72,-47,150100,150400,16508,-3599919,138481,OK
123.547,TraderOne,Tick,315,243,72,-47,150100,150400,16508,-3599919,138481,OK
123.75,TraderOne,Tick,315,243,72,-47,150400,150400,16508,-3599919,160081,OK
124.016,TraderOne,Tick,315,243,72,-47,150400,150400,16508,-3599919,160081,OK
124.313,TraderOne,Tick,315,243,72,-47,150600,150400,16508,-3599919,174481,OK
124.485,TraderOne,Tick,315,243,72,-47,150600,150400,16508,-3599919,174481,OK
124.813,TraderOne,Tick,315,243,72,-47,150600,150400,16508,-3599919,174481,OK
124.985,TraderOne,Tick,315,243,72,-47,150600,150400,16508,-3599919,174481,OK
125.313,TraderOne,Tick,315,243,72,-47,150600,150400,16508,-3599919,174481,OK
125.5,TraderOne,Tick,315,268,47,-47,150400,150400,17260,159329,159329,OK
125.735,TraderOne,Tick,315,268,47,-47,150400,150400,17260,159329,159329,OK
125.969,TraderOne,Tick,315,268,47,-47,150400,150700,17260,159329,145229,OK
126.25,TraderOne,Tick,315,268,47,-47,150400,150900,17260,159329,145229,OK
126.5,TraderOne,Tick,315,268,47,-47,150500,151200,17260,159329,145229,OK
126.782,TraderOne,Tick,315,268,47,-47,150500,151000,17260,159329,145229,OK
126.953,TraderOne,Tick,315,268,47,-47,150500,151000,17260,159329,145229,OK
127.25,TraderOne,Tick,315,268,47,-47,150500,151000,17260,159329,145229,OK
127.547,TraderOne,Tick,315,268,47,-47,150500,150700,17260,159329,149929,OK
127.703,TraderOne,Tick,315,268,47,-47,150500,150400,17260,159329,164029,OK
127.969,TraderOne,Tick,315,268,47,-47,150700,150300,17260,159329,173429,OK
128.313,TraderOne,Tick,315,268,47,-47,150700,150300,17260,159329,173429,OK
128.547,TraderOne,Tick,315,268,47,-47,150700,150200,17260,159329,173429,OK
128.782,TraderOne,Tick,315,268,47,-47,150700,150200,17260,159329,173429,OK
129.0,TraderOne,Tick,315,268,47,-47,150700,150200,17260,159329,173429,OK
129.266,TraderOne,Tick,315,268,47,-47,150700,150200,17260,159329,173429,OK
129.532,TraderOne,Tick,315,268,47,-47,151000,150400,17260,159329,173429,OK
129.797,TraderOne,Tick,315,268,47,-47,151000,150400,17260,159329,173429,OK
130.016,TraderOne,Tick,315,268,47,-47,151000,150400,17260,159329,173429,OK
130.219,TraderOne,Tick,315,268,47,-47,151000,150400,17260,159329,173429,OK
130.485,TraderOne,Tick,315,268,47,-47,151000,150400,17260,159329,173429,OK
130.813,TraderOne,Tick,315,293,22,-47,150400,150400,18012,3918577,158577,OK
131.016,TraderOne,Tick,315,293,22,-47,149800,150400,18012,3918577,151977,OK
131.266,TraderOne,Tick,315,293,22,-47,149800,150100,18012,3918577,159477,OK
131.469,TraderOne,Tick,315,293,22,-47,149800,150100,18012,3918577,159477,OK
131.766,TraderOne,Tick,315,293,22,-47,149800,150100,18012,3918577,159477,OK
131.985,TraderOne,Tick,315,293,22,-47,150800,150100,18012,3918577,172677,OK
132.297,TraderOne,Tick,315,293,22,-47,150800,149800,18012,3918577,180177,OK
132.5,TraderOne,Tick,315,293,22,-47,150800,149800,18012,3918577,180177,OK
132.766,TraderOne,Tick,315,293,22,-47,150800,149600,18012,3918577,182977,OK
133.032,TraderOne,Tick,315,293,22,-47,150800,149600,18012,3918577,182977,OK
133.219,TraderOne,Tick,315,293,22,-47,150200,149600,18012,3918577,182977,OK
133.453,TraderOne,Tick,315,318,-3,-47,149800,149600,18761,7662828,182228,OK
133.735,TraderOne,Tick,315,318,-3,-47,149300,149500,18761,7662828,188428,OK
134.032,TraderOne,Tick,315,318,-3,-47,149300,149600,18761,7662828,183428,OK
134.313,TraderOne,Tick,315,318,-3,-47,149300,149600,18761,7662828,183428,OK
134.469,TraderOne,Tick,315,318,-3,-47,149300,149700,18761,7662828,178428,OK
134.797,TraderOne,Tick,315,318,-3,-47,149300,149700,18761,7662828,178428,OK
135.0,TraderOne,Tick,315,318,-3,-47,149300,149800,18761,7662828,173728,OK
135.266,TraderOne,Tick,315,318,-3,-47,149200,149800,18761,7662828,173728,OK
135.532,TraderOne,Tick,315,318,-3,-47,149300,149900,18761,7662828,168728,OK
135.735,TraderOne,Tick,315,318,-3,-47,149300,149900,18761,7662828,168728,OK
135.985,TraderOne,Tick,315,318,-3,-47,149300,149900,18761,7662828,168728,OK
136.266,TraderOne,Tick,315,318,-3,-47,149300,149900,18761,7662828,168728,OK
136.453,TraderOne,Tick,315,318,-3,-47,149300,149900,18761,7662828,168728,OK
136.703,TraderOne,Tick,315,318,-3,-47,149300,149800,18761,7662828,173728,OK
137.047,TraderOne,Tick,315,318,-3,-47,149300,149600,18761,7662828,183428,OK
137.25,TraderOne,Tick,315,318,-3,-47,149300,149600,18761,7662828,183428,OK
137.485,TraderOne,Tick,315,318,-3,-47,149300,149600,18761,7662828,183428,OK
137.719,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
137.969,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
138.235,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
138.5,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
138.797,TraderOne,Tick,315,318,-3,-47,149300,149100,18761,7662828,207228,OK
139.016,TraderOne,Tick,315,318,-3,-47,149300,149100,18761,7662828,207228,OK
139.266,TraderOne,Tick,315,318,-3,-47,149300,149100,18761,7662828,207228,OK
139.469,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
139.735,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
140.016,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
140.282,TraderOne,Tick,315,318,-3,-47,149300,149300,18761,7662828,197828,OK
140.547,TraderOne,Tick,315,318,-3,-47,149600,149300,18761,7662828,197228,OK
140.735,TraderOne,Tick,315,318,-3,-47,149600,149300,18761,7662828,197228,OK
141.016,TraderOne,Tick,315,318,-3,-47,149600,149300,18761,7662828,197228,OK
141.266,TraderOne,Tick,315,318,-3,-47,149600,149300,18761,7662828,197228,OK
141.5,TraderOne,Tick,315,318,-3,-47,149600,149300,18761,7662828,197228,OK
141.719,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
142.016,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
142.235,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
142.516,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
142.813,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
143.063,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
143.25,TraderOne,Tick,315,318,-3,-47,150200,149500,18761,7662828,187228,OK
143.547,TraderOne,Tick,315,318,-3,-47,150200,149700,18761,7662828,177228,OK
143.719,TraderOne,Tick,315,318,-3,-47,150200,149700,18761,7662828,177228,OK
144.047,TraderOne,Tick,315,318,-3,-47,149200,149700,18761,7662828,178428,OK
144.219,TraderOne,Tick,315,318,-3,-47,149200,149700,18761,7662828,178428,OK
144.5,TraderOne,Tick,315,318,-3,-47,149100,149700,18761,7662828,178428,OK
144.719,TraderOne,Tick,315,318,-3,-47,149100,149700,18761,7662828,178428,OK
145.016,TraderOne,Tick,315,318,-3,-47,149100,149700,18761,7662828,178428,OK
145.25,TraderOne,Tick,315,318,-3,-47,149100,149700,18761,7662828,178428,OK
145.547,TraderOne,Tick,315,318,-3,-47,149100,149700,18761,7662828,178428,OK
145.797,TraderOne,Tick,315,318,-3,3,149100,149700,18761,182828,183428,OK
145.985,TraderOne,Tick,315,318,-3,3,149100,149700,18761,182828,183428,OK
146.219,TraderOne,Tick,315,318,-3,3,149100,149700,18761,182828,183428,OK
146.469,TraderOne,Tick,315,318,-3,3,149100,149500,18761,182828,183428,OK
146.703,TraderOne,Tick,315,318,-3,3,149100,149700,18761,182828,183428,OK
147.063,TraderOne,Tick,315,318,-3,3,149100,149700,18761,182828,183428,OK
147.203,TraderOne,Tick,315,318,-3,3,149100,149700,18761,182828,183428,OK
147.563,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
147.735,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
148.063,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
148.313,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
148.532,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
148.782,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
149.016,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
149.282,TraderOne,Tick,315,318,-3,3,149100,149600,18761,182828,183428,OK
149.516,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
149.782,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
150.0,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
150.203,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
150.5,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
150.782,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
151.032,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
151.266,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
151.453,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
151.766,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
152.016,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
152.219,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
152.547,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
152.766,TraderOne,Tick,315,318,-3,3,150600,150100,18761,182828,181928,OK
153.047,TraderOne,Tick,315,318,-3,3,150400,150100,18761,182828,181928,OK
153.235,TraderOne,Tick,315,318,-3,3,150400,149800,18761,182828,181928,OK
153.5,TraderOne,Tick,315,325,-10,3,150000,149800,18971,1232618,182018,OK
153.75,TraderOne,Tick,315,325,-10,3,150000,149800,18971,1232618,182018,OK
154.0,TraderOne,Tick,315,325,-10,3,150000,150100,18971,1232618,182918,OK
154.219,TraderOne,Tick,315,325,-10,3,150000,150100,18971,1232618,182918,OK
154.516,TraderOne,Tick,315,325,-10,3,150000,150100,18971,1232618,182918,OK
154.782,TraderOne,Tick,315,325,-10,3,150000,150100,18971,1232618,182918,OK
155.047,TraderOne,Tick,315,325,-10,3,150000,150100,18971,1232618,182918,OK
155.282,TraderOne,Tick,315,325,-10,3,150000,150100,18971,1232618,182918,OK
155.469,TraderOne,Tick,315,325,-10,3,150000,150300,18971,1232618,183518,OK
